1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
6 0 10 0.0081 56.0885 0.643831 0 136.683 0 -nan inf 0 0.0081 0.0081 36.1115 19.977 2.9998
7 0 10 0.00538685 29.5026 0.656781 0 170.069 0 0.564301 0.00752515 245.687 0.00531441 0.00552547 19.3768 10.1259 2.9998
8 0 10 0.0081 45.6747 0.571038 0 155.985 0 0.547359 0.00728553 207.12 0.0081 0.0081 26.082 19.5927 2.9998
9 0 10 0.00534743 34.3954 0.539156 0 422.011 0 0.440067 0.00460565 663.859 0.00609158 0.00447681 18.5445 15.8509 2.9998
10 0 10 0.00494832 121.031 0.769036 0 388.215 0 0.444815 0.00478307 572.97 0.00478606 0.00548859 93.0771 27.9538 2.9998
11 0 10 0.00635255 160.782 0.737166 0 418.128 0 0.436942 0.00439436 634.435 0.00684416 0.00497374 118.523 42.2589 2.9998
12 0 10 0.00591848 186.1 0.796185 0 483.388 0 0.416278 0.00400693 725.675 0.00654165 0.00348413 148.17 37.9299 2.9998
13 0 10 0.00533962 218.458 0.790282 0 492.903 0 0.428503 0.00366032 709.057 0.00562516 0.00426362 172.644 45.8146 2.9998
14 0 10 0.00550393 250.188 0.800091 0 544.66 0 0.442231 0.00343891 763.603 0.00585459 0.00410051 200.173 50.0149 2.9998
15 0 10 0.00532777 334.555 0.801831 0 463.482 0 0.518607 0.00352581 496.518 0.00577634 0.00351277 268.257 66.2985 2.9998
16 0 10 0.00532748 369.117 0.794393 0 567.335 0 0.458726 0.00297948 760.888 0.00579627 0.00351628 293.224 75.8932 2.9998
17 0 10 0.00552171 381.445 0.764753 0 807.209 0 0.404943 0.00259815 1159.83 0.00532035 0.00617629 291.711 89.7336 2.9998
18 0 10 0.0059097 445.591 0.736489 0 760.925 0 0.401671 0.00239919 1132.11 0.00619913 0.00510075 328.173 117.418 2.9998
19 0 10 0.00466196 595.165 0.783041 0 706.079 0 0.46732 0.00242383 906.747 0.00410557 0.00667006 466.039 129.126 2.9998
20 0 10 0.00559745 466.083 0.809933 0 677.035 0 0.439501 0.00227456 940.82 0.00598664 0.00393898 377.496 88.5869 2.9998
21 0 10 0.00650407 498.474 0.773659 0 500.229 0 0.535178 0.00275191 422.85 0.00682501 0.00540704 385.649 112.825 2.9998
22 1 10 0.005008 259.408 0.51748 0 825.258 4.09271 0.460076 0.00155219 1032.08 0.00552593 0.00445253 134.238 125.17 2.9998
23 0 9 0.00573109 376.408 0.50121 0 732.864 0 0.413703 0.00138731 1113.12 0.00756541 0.00388787 188.66 187.749 2.9998
24 0 9 0.00708305 412.861 0.623429 0 665.968 0 0.397098 0.00140427 944.077 0.00729376 0.00673422 257.39 155.472 2.9998
25 0 9 0.00604777 525.339 0.632997 0 587.582 0 0.45757 0.00137283 752.061 0.00618035 0.00581909 332.538 192.801 2.9998
26 0 9 0.00613853 439.418 0.593814 0.0111932 347.274 0 0.523974 0.0191234 268.535 0.00630451 0.00589589 260.932 178.486 2.82293
27 0 9 0.0221092 106.189 0.319071 0.051162 164.542 0 -nan inf 0 0.00817764 0.0286373 33.8817 72.3069 1
28 0 9 0.478916 0.595388 0 0 379.91 0 0.570081 0.00117112 289.336 -nan 0.478916 0 0.595388 2.9998
29 0 10 0.0268034 10.7781 0.918304 0 424.926 0 0.526251 0.00114653 449.376 0.0268034 0.0268034 9.89753 0.880528 2.9998
30 0 10 0.0267191 25.2578 0.964204 0 426.523 0 0.514053 0.000997042 557.352 0.0267191 0.0267191 24.3537 0.904129 2.9998
31 0 10 0.0329214 133.048 0.754745 0 339.822 0 0.580864 0.00109246 481.902 0.0313916 0.037629 100.417 32.6307 2.9998
32 0 10 0.0398963 133.089 0.805052 0 474.027 0 0.529706 0.000918737 639.269 0.0389954 0.043617 107.143 25.9453 2.9998
33 0 10 0.0489142 210.703 0.788826 0 446.051 0 0.553014 0.000903397 713.484 0.0457741 0.0606437 166.208 44.4949 2.9998
34 0 10 0.0384967 265.385 0.794829 0 539.787 0 0.611715 0.000775806 831.648 0.0385617 0.038245 210.936 54.4494 2.9998
35 0 10 0.0474 316.257 0.797961 0 670.286 0 0.625536 0.000729948 1038.41 0.0484186 0.0433768 252.361 63.8961 2.9998
36 0 10 0.0423611 442.161 0.829438 0 870.457 0 0.616421 0.000604028 1296.08 0.0385435 0.0609256 366.745 75.4159 2.9998
37 0 10 0.0493559 648.713 0.752141 0 924.964 0 0.646308 0.000644386 1587.42 0.0515656 0.0426506 487.924 160.79 2.9998
38 0 10 0.0462084 587.477 0.744127 0 1433.14 0 0.642108 0.000551703 2127.86 0.0502563 0.0344364 437.157 150.319 2.9998
39 0 10 0.0321737 1008.92 0.840324 0 1685.3 0 0.638475 0.000452366 2659.69 0.0315595 0.0354066 847.822 161.101 2.9998
40 0 10 0.0347171 1061.16 0.806995 0 1636.43 0 0.704367 0.000438666 2426.41 0.0378446 0.0216401 856.351 204.81 2.9998
41 0 10 0.0366955 1018.6 0.813259 0 1671.22 0 0.681415 0.000407683 2679.84 0.0362397 0.0386801 828.383 190.214 2.9998
42 0 10 0.0369022 1317.85 0.735175 0 1593.52 0 0.704299 0.000414967 2626.53 0.0371002 0.0363527 968.852 349.001 2.9998
43 0 10 0.0329221 1378.24 0.676411 0 1705.37 0 0.660654 0.000347008 2790.48 0.0332064 0.032328 932.258 445.983 2.9998
44 0 10 0.0289961 1218.95 0.668417 0 1391.66 0 0.693937 0.000345285 2065.97 0.028561 0.0298732 814.767 404.184 2.9998
45 0 10 0.0342943 1381.31 0.52751 0 1113.95 0 0.697319 0.000373349 1958.13 0.0346943 0.0338477 728.656 652.657 2.9998
46 1 10 0.024323 888.877 0.682778 0.00455172 813.328 149.475 0.535222 0.0018712 490.402 0.0231048 0.0269449 606.905 281.972 2.99672
47 0 9 0.0256965 459.552 0.523198 0 999.546 0 0.729248 0.000360073 1023.24 0.0227923 0.0288833 240.437 219.115 2.9998
48 0 9 0.0351983 523.655 0.692816 0 927.973 0 0.705238 0.000309497 1313.91 0.0381415 0.0285603 362.797 160.858 2.9998
49 0 9 0.035087 491.724 0.669265 0 864.68 0 0.701776 0.000283722 1213.71 0.0357235 0.0337992 329.094 162.63 2.9998
50 0 9 0.0237258 734.108 0.768683 0 967.079 0 0.737174 0.000207578 1327.57 0.0230193 0.0260735 564.296 169.811 2.9998
51 0 9 0.0363114 661.969 0.753033 0 878.259 0 0.700357 0.000206432 1282.79 0.0362537 0.0364873 498.484 163.484 2.9998
52 0 9 0.0462117 697.384 0.629608 0 746.197 0 0.719933 0.000254739 1320.9 0.046361 0.0459579 439.079 258.305 2.9998
53 0 10 0.0325075 529.068 0.627103 0 742.891 0 0.666331 0.000181053 877.535 0.0294802 0.0375985 331.78 197.288 2.9998
54 0 10 0.0259245 516.153 0.551625 0 792.478 0 0.698093 0.000182506 971.399 0.0242648 0.0279665 284.723 231.43 2.9998
55 0 10 0.0298382 552.479 0.623772 0 680.651 0 0.719958 0.000186391 972.673 0.0298959 0.0297425 344.621 207.858 2.9998
56 0 10 0.0266512 503.957 0.628412 0 607.161 0 0.670357 0.000159857 743.342 0.0288475 0.0229368 316.693 187.264 2.9998
57 0 10 0.0265306 435.663 0.676374 0 659.576 0 0.756619 0.000137843 799.922 0.0300337 0.019209 294.671 140.992 2.9998
58 0 10 0.0380436 560.019 0.7417 0 576.156 0 0.751925 0.000161767 920.573 0.0372237 0.040398 415.367 144.653 2.9998
59 0 10 0.0337222 384.233 0.62541 0 521.551 0 0.672094 0.000116099 583.415 0.0331804 0.0346266 240.303 143.93 2.9998
60 0 10 0.0298047 399.659 0.599464 0 471.601 0 0.703739 0.000106182 602.558 0.0346311 0.0225813 239.581 160.078 2.9998
61 0 10 0.0346517 260.002 0.601914 0 404.476 0 0.7072 0.000110139 463.061 0.0358646 0.0328178 156.499 103.503 2.9998
62 0 10 0.0358288 268.189 0.604394 0 364.277 0 0.643982 0.000106319 482.748 0.0362859 0.0351305 162.092 106.097 2.9998
63 0 10 0.0216821 253.384 0.551157 0 449.152 0 0.693071 9.99534e-05 460.893 0.021106 0.0223895 139.655 113.73 2.9998
64 0 10 0.0304536 292.857 0.581029 0 460.45 0 0.709664 9.95849e-05 578.01 0.0352769 0.0237646 170.159 122.699 2.9998
65 0 10 0.0333626 261.672 0.549179 0 440.635 0 0.705269 7.91349e-05 500.359 0.0370452 0.0288766 143.705 117.967 2.9998
66 0 10 0.0261764 274.872 0.655282 0 439.837 0 0.722789 5.55986e-05 465.463 0.0328661 0.0134598 180.119 94.7534 2.9998
67 0 10 0.0349805 182.859 0.715384 1.01049e-08 333.814 0 0.689469 5.54038e-05 339.884 0.0352718 0.0342483 130.814 52.0447 2.9998
68 0 10 0.0264093 164.584 0.678277 0 313.179 0 0.650342 4.95242e-05 310.459 0.0272508 0.0246352 111.634 52.9504 2.9998
69 0 10 0.0339451 136.694 0.651985 0 325.973 0 0.683986 6.53984e-05 291.148 0.0372726 0.0277111 89.1227 47.5716 2.9998
70 0 10 0.0332575 135.814 0.635224 0.00011575 262.714 0 0.633118 0.000170616 251.53 0.0322746 0.0349691 86.2723 49.5416 2.99979
71 0 10 0.0246733 120.138 0.552067 0.000672576 220.204 0 0.58141 0.000345141 185.51 0.0286842 0.0197299 66.3244 53.8139 2.9997
72 1 10 0.0239008 36.1527 0.625806 0 205.049 1.93943 0.672191 6.84789e-05 129.28 0.0258849 0.0205825 22.6246 13.5281 2.9998
73 0 9 0.0241405 37.1053 0.585523 0 180.061 0 0.628449 6.17242e-05 113.388 0.0245622 0.0235449 21.726 15.3793 2.9998
74 0 9 0.033645 34.6831 0.477598 8.07066e-06 159.305 0 0.583487 6.28309e-05 104.158 0.0328437 0.0343776 16.5646 18.1185 2.9998
75 0 9 0.0252206 37.7997 0.537547 9.95431e-05 138.898 0 0.551127 9.90232e-05 88.0249 0.0275044 0.022566 20.3191 17.4806 2.99979
76 0 9 0.0333042 26.9154 0.537512 0 143.287 0 0.556102 4.09314e-05 82.5255 0.0307051 0.0363249 14.4674 12.4481 2.9998
77 0 9 0.04034 25.1969 0.496249 0 154.394 0 0.57922 4.74002e-05 95.4533 0.0445526 0.0361901 12.5039 12.6929 2.9998
78 0 9 0.0331556 25.3191 0.548948 0 162.585 0 0.456621 3.01914e-05 104.199 0.036157 0.0295028 13.8988 11.4202 2.9998
79 0 10 0.0393505 27.0812 0.52633 0.000808395 131.606 0 0.378043 0.00113801 95.4194 0.0399843 0.0386462 14.2536 12.8275 2.99967
80 2 10 0.0266803 14.9909 0.498495 0.00503732 92.2263 3.39627 0.355486 0.00147907 46.6997 0.0290396 0.0243352 7.47288 7.518 2.99559
-1 5 780 0.0276279 28499.5 0.692488 0.000365961 45830.1 158.903 0.616692 0.00123559 61310.5 0.0280891 0.0265892 19735.6 8763.96 2.99122
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 110.023 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 110.023 0 0.444444 0.154217 9.15705 -nan -nan 0 0 2.9998
4 0 10 0.00729 4.4725 1 0 110.023 0 0.530064 0.0139485 89.5082 0.00729 -nan 4.4725 0 2.9998
5 0 10 0.006561 14.1853 0.905854 0.00816757 68.2358 0 0.60569 0.0330956 41.0356 0.006561 0.006561 12.8498 1.33549 2.97019
6 0 10 0.0122715 17.4053 0.865944 0 169.249 0 0.508504 0.00737085 235.949 0.0111417 0.0195694 15.0721 2.33328 2.9998
7 0 10 0.0361437 52.1166 0.955447 0 157.724 0 0.567306 0.00782242 223.814 0.0368602 0.0207786 49.7947 2.32197 2.9998
8 0 10 0.0458651 61.0705 0.876848 0 132.925 0 0.574008 0.00714766 204.902 0.0459119 0.0455324 53.5496 7.52097 2.9998
9 0 10 0.0275312 118.7 0.592436 0 105.873 0 0.565514 0.00586719 173.447 0.0292567 0.0250229 70.322 48.3778 2.9998
10 0 10 0.04438 108.9 0.670589 0 92.4733 0 0.635782 0.00460979 182.126 0.0444598 0.0442176 73.0274 35.873 2.9998
11 0 10 0.0356305 60.6442 0.50111 0 109.042 0 0.539839 0.00452316 196.706 0.0369062 0.034349 30.3894 30.2548 2.9998
12 0 10 0.0468916 70.1981 0.552463 0 96.5565 0 0.600456 0.00460406 171.881 0.0495486 0.0436116 38.7819 31.4162 2.9998
13 0 10 0.0487668 67.5879 0.458875 0 156.299 0 0.625086 0.00395772 245.064 0.0494379 0.0481978 31.0144 36.5736 2.9998
14 0 10 0.044891 89.7681 0.57435 0 148.356 0 0.592347 0.00339535 285.135 0.0424493 0.0481856 51.5583 38.2098 2.9998
15 0 10 0.0360322 100.194 0.622918 0 124.544 0 0.596871 0.0031783 178.191 0.03482 0.0380346 62.4125 37.7812 2.9998
16 0 10 0.0417512 91.255 0.546129 0 123.052 0 0.623703 0.00283884 231.186 0.0460661 0.0365591 49.837 41.418 2.9998
17 0 10 0.0336905 79.1754 0.572202 0 104.4 0 0.570878 0.00266891 146.881 0.0325875 0.0351658 45.3043 33.8711 2.9998
18 0 10 0.0305904 81.7342 0.52293 0 146.857 0 0.618538 0.00247205 192.534 0.0358219 0.0248559 42.7413 38.993 2.9998
19 0 10 0.0278764 99.5979 0.661143 0 158.802 0 0.547772 0.00200243 287.084 0.0261326 0.0312788 65.8484 33.7495 2.9998
20 0 10 0.0281998 87.243 0.63109 0 195.642 0 0.561959 0.00190464 256.789 0.0286325 0.0274596 55.0582 32.1849 2.9998
21 1 10 0.0315421 69.7764 0.643 0 170.097 3.02046 0.541203 0.00179827 234.216 0.0314876 0.0316403 44.8662 24.9101 2.9998
22 0 9 0.0232875 95.2652 0.680799 0 134.87 0 0.587615 0.00149546 192.346 0.0250144 0.0196043 64.8565 30.4088 2.9998
23 0 9 0.0297493 111.953 0.697705 0.005582 91.6369 0 0.586911 0.00254605 146.372 0.0314308 0.0258683 78.1099 33.8428 2.99384
24 2 9 0.0236283 55.3897 0.572531 0.0121287 58.8706 18.1422 0.647533 0.00368614 44.7706 0.0232972 0.0240718 31.7123 23.6774 2.70562
25 2 7 0.0488944 7.67322 0.884859 0.00770298 46.9034 9.86277 0.864768 0.00147425 33.6187 0.0321251 0.177767 6.78972 0.883503 2.97751
26 0 5 0.0587604 3.70408 0.800729 0 54.0574 0 0.683133 0.00101609 37.6766 0.0449859 0.11411 2.96596 0.738116 2.9998
27 0 5 0.0449238 3.22703 0.852808 0.00406568 54.3995 0 0.450004 0.00648158 55.8967 0.0463518 0.0366503 2.75204 0.474994 2.99757
28 0 6 0.0308691 7.78196 0.943211 0.000120064 44.5893 0 0.497463 0.000967318 39.505 0.0314646 0.0209785 7.34003 0.441932 2.99978
29 0 6 0.0320159 7.80519 0.920239 0.00634994 33.2002 0 0.56773 0.00226725 28.3548 0.0319068 0.0332757 7.18264 0.622546 2.99014
30 0 6 0.141425 2.95901 0.604387 0 58.7541 0 0.747119 0.000933067 34.1215 0.0234965 0.321588 1.78839 1.17062 2.9998
31 0 8 0.0236208 5.23853 0.763016 0 80.2496 0 0.556061 0.000775855 62.3862 0.0182408 0.0409426 3.99708 1.24145 2.9998
32 0 10 0.0217332 4.82728 0.704184 0 71.6497 0 0.528993 0.000639995 82.0058 0.0183922 0.0296866 3.3993 1.42799 2.9998
33 0 10 0.018509 6.05741 0.748719 0 63.2758 0 0.54625 0.000595104 70.5544 0.0197338 0.0148593 4.5353 1.52211 2.9998
34 0 10 0.0294898 12.2306 0.870423 0 76.5129 0 0.561464 0.000527495 93.2826 0.0279826 0.039614 10.6458 1.5848 2.9998
35 0 10 0.0320847 17.7432 0.815977 0 73.1626 0 0.542687 0.00049483 80.4024 0.0303366 0.0398361 14.478 3.26516 2.9998
36 0 10 0.0400931 27.6179 0.740484 0 70.4261 0 0.533494 0.000427358 92.6217 0.0433406 0.030827 20.4506 7.16729 2.9998
37 0 10 0.0314684 28.791 0.71438 0 89.9456 0 0.58822 0.000378898 121.094 0.0324278 0.0290686 20.5678 8.22329 2.9998
38 0 10 0.0179312 31.0137 0.730314 0 106.871 0 0.587804 0.000337555 122.353 0.0193359 0.0141274 22.6497 8.36395 2.9998
39 0 10 0.0296186 40.3106 0.750895 0 106.979 0 0.570904 0.000313716 128.047 0.028296 0.0336055 30.269 10.0416 2.9998
40 0 10 0.0231804 53.263 0.670128 0 103.917 0 0.565801 0.000288652 123.391 0.0239501 0.0216169 35.693 17.57 2.9998
41 0 10 0.0301192 49.1648 0.763488 0 91.3057 0 0.57103 0.000247334 117.947 0.0295401 0.0319884 37.5367 11.6281 2.9998
42 0 10 0.0317425 48.4762 0.571889 0 71.6231 0 0.509088 0.000224666 95.2895 0.0347755 0.0276908 27.723 20.7532 2.9998
43 0 10 0.0337245 39.5412 0.734439 0 73.781 0 0.57997 0.000194886 111.452 0.0358257 0.0279134 29.0406 10.5006 2.9998
44 0 10 0.0200469 46.0281 0.621321 0 75.2243 0 0.509497 0.000184549 85.3827 0.0236372 0.014156 28.5982 17.4299 2.9998
45 0 10 0.0322629 30.863 0.690421 0 85.7113 0 0.613969 0.000212783 110.587 0.0354 0.0252667 21.3085 9.55455 2.9998
46 0 10 0.0225547 34.311 0.644717 0 92.2442 0 0.561842 0.000177003 102.068 0.0277469 0.0131326 22.1209 12.1901 2.9998
47 0 10 0.0377018 42.4757 0.650667 0 89.7486 0 0.591451 0.000154012 130.637 0.0423377 0.0290668 27.6375 14.8382 2.9998
48 0 10 0.033604 45.081 0.724287 0 83.6399 0 0.578322 0.000143365 108.042 0.0339418 0.0327167 32.6516 12.4294 2.9998
49 0 10 0.0293175 43.1227 0.648459 0 90.3899 0 0.561563 0.000137881 106.391 0.027889 0.0319526 27.9633 15.1594 2.9998
50 0 10 0.0176874 46.0524 0.596375 0 85.885 0 0.572468 0.000122074 98.0442 0.019797 0.0145704 27.4645 18.5879 2.9998
51 0 10 0.0311674 47.214 0.685985 2.42946e-05 68.1834 0 0.591552 0.000136798 93.2501 0.0309525 0.0316367 32.3881 14.8259 2.9998
52 0 10 0.0277853 52.0966 0.608894 0.000557644 56.6509 0 0.54984 0.00104078 62.9886 0.0290481 0.0258193 31.7213 20.3753 2.99972
53 1 10 0.0184161 42.9113 0.59154 2.88756e-05 42.3546 1.65649 0.495939 0.000103192 32.053 0.0217598 0.0135737 25.3838 17.5276 2.9998
54 0 9 0.0260152 8.69868 0.628798 1.28343e-05 48.8029 0 0.653338 0.000414006 33.1369 0.0236587 0.0300069 5.46972 3.22897 2.9998
55 0 9 0.032406 13.1788 0.606986 1.87769e-06 45.467 0 0.627151 0.000183197 45.1488 0.0339031 0.0300938 7.99938 5.17947 2.9998
56 1 9 0.0336189 14.6276 0.702561 0.000815179 32.3129 0.452285 0.591945 0.00315783 23.8229 0.0347004 0.0310644 10.2768 4.3508 2.99967
57 0 8 0.0362249 10.8598 0.624148 0 34.4786 0 0.635072 8.31732e-05 33.3962 0.0277735 0.0502596 6.77812 4.08167 2.9998
58 1 8 0.0425528 8.8838 0.623591 0 30.7183 0.612894 0.627107 7.24919e-05 27.889 0.0417985 0.0438024 5.53986 3.34395 2.9998
59 0 7 0.0453084 6.70318 0.507663 0 39.6517 0 0.48254 6.73735e-05 32.6999 0.0318888 0.0591457 3.40296 3.30022 2.9998
60 0 8 0.0336737 9.58934 0.585525 0 33.7987 0 0.483229 6.87971e-05 23.7294 0.0291938 0.0400025 5.6148 3.97454 2.9998
61 0 8 0.0280957 7.38127 0.585008 0 31.3067 0 0.504963 6.91263e-05 19.7937 0.0307569 0.0243441 4.3181 3.06317 2.9998
62 0 8 0.0339689 7.96019 0.566606 0 41.4948 0 0.405673 5.6506e-05 31.5603 0.0336092 0.0344393 4.51029 3.4499 2.9998
63 0 9 0.0340929 8.22855 0.542461 0 44.0332 0 0.389387 5.18595e-05 31.4199 0.0316348 0.0370073 4.46366 3.76489 2.9998
64 0 9 0.0332869 7.06931 0.476619 0 52.6392 0 0.484445 4.61066e-05 38.0629 0.0373508 0.0295861 3.36937 3.69995 2.9998
65 0 10 0.028267 6.82613 0.546107 0 61.7344 0 0.493125 2.61231e-05 71.8414 0.0301764 0.0259697 3.7278 3.09833 2.9998
66 0 10 0.0207033 16.9958 0.732879 0 68.0996 0 0.5242 2.67186e-05 69.8427 0.0176257 0.0291469 12.4559 4.53993 2.9998
67 0 10 0.0243992 21.7254 0.817272 0 57.6263 0 0.481162 2.54446e-05 60.5982 0.0242268 0.0251703 17.7555 3.96983 2.9998
68 0 10 0.0362863 37.2204 0.510404 7.03874e-05 42.1451 0 0.438231 3.32947e-05 54.8686 0.0350423 0.0375832 18.9974 18.2229 2.99979
69 0 10 0.023633 30.0613 0.541709 0 30.6497 0 0.471181 2.5351e-05 31.4702 0.0236537 0.0236084 16.2845 13.7768 2.9998
70 0 10 0.0329123 19.7439 0.640248 0 30.0186 0 0.521834 2.0385e-05 38.7623 0.0350944 0.0290288 12.641 7.10292 2.9998
71 0 10 0.0170825 16.7397 0.675032 0 36.4913 0 0.43908 2.14331e-05 31.7989 0.0153637 0.0206528 11.2998 5.43986 2.9998
72 0 10 0.0305823 16.5261 0.655415 0 48.6426 0 0.45457 1.49997e-05 62.5673 0.0293456 0.0329346 10.8314 5.69463 2.9998
73 0 10 0.0271693 16.8854 0.699281 0 80.4376 0 0.392046 1.19457e-05 101.861 0.0299576 0.0206856 11.8076 5.07774 2.9998
74 0 10 0.0242189 24.736 0.716755 0 75.7474 0 0.380434 1.13472e-05 81.8843 0.0234278 0.0262208 17.7296 7.00634 2.9998
75 0 10 0.0287682 24.8087 0.709832 0 56.8966 0 0.489632 1.16106e-05 65.4604 0.031979 0.0209135 17.61 7.19868 2.9998
76 0 10 0.0154447 27.1419 0.6799 0 59.6415 0 0.414549 1.07255e-05 56.6285 0.0177964 0.0104495 18.4538 8.68813 2.9998
77 0 10 0.0321199 25.3341 0.684864 0 101.772 0 0.479007 8.38435e-06 152.355 0.0300792 0.0365549 17.3504 7.98369 2.9998
78 0 10 0.0278556 29.2906 0.686342 0 92.1748 0 0.464813 7.40875e-06 114.112 0.0346226 0.0130481 20.1034 9.18722 2.9998
79 0 10 0.0312663 40.5752 0.617756 0 84.9788 0 0.539471 7.18151e-06 136.633 0.0358393 0.0238758 25.0656 15.5096 2.9998
80 0 10 0.0219414 55.4478 0.575614 0 99.7583 0 0.514318 5.67577e-06 116.756 0.0186524 0.0264025 31.9165 23.5313 2.9998
-1 8 752 0.0316499 2877.45 0.647932 0.000402204 6578.73 33.7471 0.5574 0.00319913 8016.64 0.0319962 0.0310125 1864.39 1013.06 2.99655
1 0 10 -nan 0 -nan 0 100.444 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 87.8339 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 87.8339 0 0.555556 0.166118 6.62508 -nan -nan 0 0 2.9998
4 0 10 0.00729 3.60397 1 0 87.8339 0 0.733333 0.0574145 17.2516 0.00729 -nan 3.60397 0 2.9998
5 0 10 0.0095604 6.28252 1 0 116.586 0 0.777778 0.0500114 24.2796 0.0095604 -nan 6.28252 0 2.9998
6 0 10 0.0059049 6.34258 1 0 177.214 0 0.667581 0.0214219 79.8203 0.0059049 -nan 6.34258 0 2.9998
7 0 10 0.00701869 12.7818 1 0 170.786 0 0.717362 0.0250841 59.044 0.00701869 -nan 12.7818 0 2.9998
8 0 10 0.00548734 20.6294 0.847737 0 178.128 0 0.562766 0.0147634 93.7939 0.00561385 0.00478297 17.4883 3.1411 2.9998
9 0 10 0.00889343 37.2419 0.742727 0 171.182 0 0.535926 0.0101183 118.369 0.00878337 0.00921118 27.6606 9.58131 2.9998
10 0 10 0.00852306 54.7332 0.790963 0 144.741 0 0.605037 0.00665884 156.503 0.00892327 0.00700875 43.2919 11.4413 2.9998
11 0 10 0.0102605 86.389 0.818796 0 138.061 0 0.655804 0.0068992 122.627 0.010743 0.00808033 70.7349 15.654 2.9998
12 0 10 0.0123844 87.4604 0.742774 0 125.104 0 0.666294 0.006758 98.5141 0.0123067 0.0126089 64.9633 22.4971 2.9998
13 0 10 0.00822177 93.0247 0.634388 0 112.221 0 0.544345 0.0100748 43.3046 0.00814846 0.00834897 59.0137 34.0109 2.9998
14 0 10 0.00777478 79.4639 0.604708 0 139.362 0 0.577651 0.00456352 157.329 0.0078766 0.00761903 48.0524 31.4114 2.9998
15 0 10 0.0214545 78.8554 0.582448 0 160.944 0 0.471634 0.003472 223.182 0.0200533 0.0234091 45.9292 32.9262 2.9998
16 0 10 0.0222799 87.616 0.674822 0 178.925 0 0.533017 0.00333331 254.989 0.0246074 0.0174499 59.1252 28.4907 2.9998
17 0 10 0.0296815 111.946 0.775119 0 214.596 0 0.542442 0.00330713 258.038 0.0304384 0.0270728 86.7715 25.1745 2.9998
18 0 10 0.0238786 121.47 0.779195 0 238.621 0 0.526605 0.00289385 339.312 0.0242298 0.0226392 94.649 26.8212 2.9998
19 0 10 0.0279515 140.091 0.82816 0 260.325 0 0.556843 0.00250417 325.166 0.0284251 0.025669 116.017 24.0731 2.9998
20 0 10 0.0223109 179.541 0.727094 0 198.199 0 0.579449 0.00291028 197.947 0.0224359 0.0219778 130.543 48.9977 2.9998
21 0 10 0.0259515 202.604 0.774955 0.0133957 134.616 0 0.533333 0.00410028 71.6836 0.0255855 0.0272119 157.009 45.595 2.4535
22 3 10 0.0070345 0.887302 0 0 189.003 0.470177 0.187113 0.00132309 136.823 -nan 0.0070345 0 0.887302 2.9998
23 0 7 0.0120964 1.13633 0 0 195.147 0 0.15595 0.00115971 194.62 -nan 0.0120964 0 1.13633 2.9998
24 0 7 0.0196413 1.15008 0 0 254.795 0 0.138818 0.00100328 264.66 -nan 0.0196413 0 1.15008 2.9998
25 0 7 0.027249 1.17267 0 0 224.099 0 0.138897 0.000912454 272.652 -nan 0.027249 0 1.17267 2.9998
26 0 7 0.0128334 1.20462 0 0 243.056 0 0.134448 0.00081454 294.215 -nan 0.0128334 0 1.20462 2.9998
27 0 7 0.0275428 1.22008 0 0 325.148 0 0.122688 0.000708974 364.97 -nan 0.0275428 0 1.22008 2.9998
28 0 7 0.0119969 1.25369 3.10167e-07 0 323.349 0 0.192928 0.000731485 403.033 0.0038742 0.0119969 3.88852e-07 1.25369 2.9998
29 0 10 0.0199443 1.26873 3.07677e-07 0 312.481 0 0.195281 0.000658219 412.94 0.0370562 0.0199443 3.90358e-07 1.26873 2.9998
30 0 10 0.0176903 1.29403 3.12839e-07 0 366.95 0 0.20384 0.000585141 465.482 0.00179624 0.0176903 4.04823e-07 1.29403 2.9998
31 0 10 0.0173157 1.31692 3.61505e-07 0 331.022 0 0.191025 0.00053572 445.466 0.0370562 0.0173157 4.76075e-07 1.31692 2.9998
32 0 10 0.0121158 1.33973 3.6852e-07 0 281.266 0 0.201987 0.000484073 386.361 0.00915636 0.0121158 4.93716e-07 1.33973 2.9998
33 0 10 0.0127509 1.35596 3.69163e-07 0 315.239 0 0.211029 0.000433011 405.065 0.00493341 0.0127509 5.0057e-07 1.35596 2.9998
34 0 10 0.0199155 1.37325 3.66314e-07 0 308.865 0 0.204003 0.000389325 415.245 0.00446223 0.0199155 5.0304e-07 1.37325 2.9998
35 0 10 0.0272161 1.4006 3.62428e-07 0 521.37 0 0.208275 0.000336971 597.779 0.00445504 0.0272162 5.07615e-07 1.4006 2.9998
36 0 10 0.0308304 1.43872 9.52997e-07 0 472.453 0 0.193379 0.000303425 617.228 0.0380389 0.0308304 1.37109e-06 1.43872 2.9998
37 0 10 0.0143914 1.48307 3.58813e-07 0 403.804 0 0.189005 0.000276878 564.968 0.0370562 0.0143913 5.32146e-07 1.48307 2.9998
